"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","#ICYMI: check out @cornellilrl’s Climate Jobs Roadmap for NYC 📝 We can build a clean energy economy that beats back… https://t.co/XDRcY28YNZ",FALSE,3,NA,2022-03-17 14:49:35,TRUE,NA,"1504470004560846851",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","climatejobsny",0,FALSE,FALSE,NA,NA
"12","RT @chrislewis63: 👩🏻‍🎓🧑‍🎓 @buckssu:
 @ArcUniversities including @BucksNewUni want to concrete over #Buckinghamshire's natural landscape, re…",FALSE,0,NA,2022-03-17 14:49:34,FALSE,NA,"1504470000739905536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barker_jon",6,TRUE,FALSE,NA,NA
"13","RT @mindingottawa: ""Troubling"" electric car rebates are most expensive #ClimateChange program going, cost up to $700 or more per tonne of e…",FALSE,0,NA,2022-03-17 14:49:32,FALSE,NA,"1504469992602963987",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KISSmaniacz",18,TRUE,FALSE,NA,NA
"14","RT @ccgea1: ""Some people think that #ClimateChange is something of the future and not happening already!"" - Petra Peace Namasaba, School of…",FALSE,0,NA,2022-03-17 14:49:29,FALSE,NA,"1504469980418502661",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CivicSpaceTV",2,TRUE,FALSE,NA,NA
"15","RT @UCDavisPlants: @UCDRange discusses her goals for her #sustainability of @rangelands amid #climatechange https://t.co/Wqenoy9mHZ   @ucda…",FALSE,0,NA,2022-03-17 14:49:28,FALSE,NA,"1504469976333238287",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rangelands",2,TRUE,FALSE,NA,NA
"16","RT @arikring: @Zalmodegicos @RuthPtn @DawnRoseTurner @ToddMcKissick @Jackthelad1947 @NeurozoInnovat1 @ristori20 @kashthefuturist @AdamRoger…",FALSE,0,NA,2022-03-17 14:49:14,FALSE,NA,"1504469915989786632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arikring",872,TRUE,FALSE,NA,NA
"17","Opening Ceremony :  Presentation of speakers 
 @awlnetwork @_AfricanUnion @UN_Women @JewelHTaylorOff @AUBinetaDiop… https://t.co/nHheT3BNB3",FALSE,1,NA,2022-03-17 14:49:03,TRUE,NA,"1504469872415166464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AUBinetaDiop",0,FALSE,FALSE,NA,NA
"18","RT @ccgea1: ""Some people think that #ClimateChange is something of the future and not happening already!"" - Petra Peace Namasaba, School of…",FALSE,0,NA,2022-03-17 14:48:27,FALSE,NA,"1504469720472317952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahBireete",2,TRUE,FALSE,NA,NA
"19","RT @WomenDeliver: What’s at stake?

""Efforts to address #ClimateChange that do not pay attention to existing socioeconomic and cultural ine…",FALSE,0,NA,2022-03-17 14:48:19,FALSE,NA,"1504469687307956232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LegadoBachelet",2,TRUE,FALSE,NA,NA
"20","“We are at the crossroads where #women must become agents of change. When we are at the table we make our voices he… https://t.co/hAA3QkQ0W9",FALSE,0,NA,2022-03-17 14:48:07,TRUE,NA,"1504469634111586314",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AfricanUnionUN",0,FALSE,FALSE,NA,NA
"21","RT @FAONewYork: 'The #agriculture sector is underperforming in many parts of the 🌍. One reason for that is #women are not fully included &amp;…",FALSE,0,NA,2022-03-17 14:48:05,FALSE,NA,"1504469628914790408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FAOSocioEcon",1,TRUE,FALSE,NA,NA
"22","""Some people think that #ClimateChange is something of the future and not happening already!"" - Petra Peace Namasab… https://t.co/wGmOUcwBas",FALSE,2,NA,2022-03-17 14:48:00,TRUE,NA,"1504469606638841868",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ccgea1",2,FALSE,FALSE,NA,NA
"23","RT @NRinah25: #ClimateChange is real and is on our doorsteps. A lot of lives are being lost to climate catastrophes!

It’s time to act now,…",FALSE,0,NA,2022-03-17 14:47:53,FALSE,NA,"1504469577765298177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DedrineSait",2,TRUE,FALSE,NA,NA
"24","RT @dcafgender: Mali, Yemen &amp; Colombia: each affected by conflict and #climatechange. Join our webinar Monday 21 March, live from the UN. E…",FALSE,0,NA,2022-03-17 14:47:48,FALSE,NA,"1504469557360029706",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DCAF_Geneva",1,TRUE,FALSE,NA,NA
"25","Plans for the #NHS to strengthen its sustainability efforts have been underway for some time now, but new amendment… https://t.co/PQZS4okjEi",FALSE,0,NA,2022-03-17 14:47:04,TRUE,NA,"1504469369581019144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AdviseIncLtd",0,FALSE,FALSE,NA,NA
"26","@HHSWRESTLINGBJB @ricky_vigil Thanks coach! We all know the world would be a better place👍🏽 #gasprices… https://t.co/S9JM4Ju5nl",FALSE,0,"HHSWRESTLINGBJB",2022-03-17 14:46:39,TRUE,"1504463364172488706","1504469266489303043","2893210688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gamboa_chris",0,FALSE,FALSE,NA,NA
"27","Carmakers across EU raided on suspicion of breaking cartel rules. 

@EU_Commission 
@CMAgovUK 

#automotives #EVS… https://t.co/rwMc0t6gDj",FALSE,0,NA,2022-03-17 14:46:36,TRUE,NA,"1504469255386894336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EnergyLiveNews",0,FALSE,FALSE,NA,NA
"28","RT @SIPRIorg: South Sudan🇸🇸 is highly vulnerable to the effects of #ClimateChange, including droughts and flooding. A new SIPRI–@nupinytt f…",FALSE,0,NA,2022-03-17 14:46:24,FALSE,NA,"1504469204740698118",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ncontsi",19,TRUE,FALSE,NA,NA
"29","RT @NRinah25: #ClimateChange is real and is on our doorsteps. A lot of lives are being lost to climate catastrophes!

It’s time to act now,…",FALSE,0,NA,2022-03-17 14:46:24,FALSE,NA,"1504469202299768832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shamrahFSM",2,TRUE,FALSE,NA,NA
"30","“If we don't get the government to change their behaviors, it's not going to end well.” Seven young Utahns filed a… https://t.co/rMSlgjAdE2",FALSE,0,"KUER",2022-03-17 14:46:16,TRUE,"1504468910770307072","1504469170154475538","57076960","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KUER",0,FALSE,FALSE,NA,NA
"31","#cc #climatechange RT @UNEP: Indigenous peoples support about 80% of global biodiversity, yet these custodians have… https://t.co/bpqNM5oogv",FALSE,0,NA,2022-03-17 14:45:57,TRUE,NA,"1504469088956870665",NA,"<a href=""http://www.ecomandan.ca"" rel=""nofollow"">CCAuto</a>","EcoManDan",0,FALSE,FALSE,NA,NA
"32","RT @RESONATE_forest: In #RESONATE, we recognize that  all #forest sector stakeholders along the value chain may be affected by #ClimateChan…",FALSE,0,NA,2022-03-17 14:45:36,FALSE,NA,"1504469000532598788",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","REDD_Copernicus",6,TRUE,FALSE,NA,NA
"33","@TheTNHoller 👇 

FLIP THE SOUTH
AND
YEET THE GOP.

Over 81m voted for Biden.

Turn-out Gens ZMX in this year's… https://t.co/mMudOKiAOh",FALSE,0,"TheTNHoller",2022-03-17 14:45:33,TRUE,NA,"1504468990290145292","1088862056705593344","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","truthaddict76",0,FALSE,FALSE,NA,NA
"34","RT @WomensRightsTW: Women’s Power Night has ended in this year's #IWD. Together, we declared our commitment on
 
✔️Action to #Gender &amp; #Cli…",FALSE,0,NA,2022-03-17 14:45:25,FALSE,NA,"1504468955657777156",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andreanoa24",60,TRUE,FALSE,NA,NA
"35","RT @jdpmcosogbo1: Benefits of tree planting is enormous. It has huge impacts on economy and our ecosystem. The Sustainable Farmers Associat…",FALSE,0,NA,2022-03-17 14:45:23,FALSE,NA,"1504468949093822464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesFasola",3,TRUE,FALSE,NA,NA
"36","Tell lawmakers: Protect Californians from #ClimateChange! Add your name to show your support. https://t.co/sTxvgLSvCb #UCAdvocate #CAleg",FALSE,0,NA,2022-03-17 14:45:03,FALSE,NA,"1504468863399780359",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","UCAdvocacy",0,FALSE,FALSE,NA,NA
"37","Happening now:  the warm welcoming message of  all participants at the #CSW66 side event by @FKMohammed1… https://t.co/HycqIPqBUP",FALSE,1,NA,2022-03-17 14:45:01,TRUE,NA,"1504468854637883401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AUBinetaDiop",0,FALSE,FALSE,NA,NA
"38","RT @jamesvgingerich: We may no longer be able to plant enough trees to save the plant from #ClimateChange!  (Tech Insider) #Environment htt…",FALSE,0,NA,2022-03-17 14:44:31,FALSE,NA,"1504468731694497803",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xhuxn",5,TRUE,FALSE,NA,NA
"39","One-On-One With Buncombe County D.A. Todd Williams #Foreignpolicy #Climatechange #Police #Community #Publicsafety  https://t.co/IHnW3LEn3F",FALSE,0,NA,2022-03-17 14:44:14,FALSE,NA,"1504468657975484416",NA,"<a href=""http://futurimedia.com/radio/futuri-post/"" rel=""nofollow"">FuturiPost</a>","newsradio570",0,FALSE,FALSE,NA,NA
"40","RT @maxinejoselow: .@SECGov will propose a historic rule next week that requires all publicly traded companies to disclose their greenhouse…",FALSE,0,NA,2022-03-17 14:44:10,FALSE,NA,"1504468639835066373",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bmcushing",28,TRUE,FALSE,NA,NA
"41","RT @UNBonn: Join @UNBonn entities on 26 March and turn off your lights to raise awareness to the threats of nature loss and #ClimateChange.…",FALSE,0,NA,2022-03-17 14:44:06,FALSE,NA,"1504468622839754756",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abaaden",6,TRUE,FALSE,NA,NA
"42","RT @andreasiliou: The Power of Camouflage.....

#solarpower #solarpv #solar #renewableenergy #solarenergy #engineering #electrical #energy…",FALSE,0,NA,2022-03-17 14:43:26,FALSE,NA,"1504468456149770240",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">fombot</a>","form_bot",1,TRUE,FALSE,NA,NA
"43","@MarGomezH Congratulations! This was the #ClimateChange tweet with the most retweets on March 16, 2022. 
BTW, I'm a… https://t.co/nFe3HBDSJY",FALSE,0,"MarGomezH",2022-03-17 14:43:22,TRUE,"1504420783757664261","1504468439670444033","139443008","<a href=""https://glitch.come/"" rel=""nofollow"">TopClimateTweets</a>","TopClimateTweet",0,FALSE,FALSE,NA,NA
"44","“#ClimateChange is increasing #weather &amp; yield variability &amp; if #severeweather events such as #droughts, #heatwaves… https://t.co/IdVrrXKIzI",FALSE,0,NA,2022-03-17 14:43:21,TRUE,NA,"1504468438198018057",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cmh176Hughes",0,FALSE,FALSE,NA,NA
"45","RT @WomenDeliver: What’s at stake?

""Efforts to address #ClimateChange that do not pay attention to existing socioeconomic and cultural ine…",FALSE,0,NA,2022-03-17 14:43:11,FALSE,NA,"1504468394485043200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PMNCH",2,TRUE,FALSE,NA,NA
"46","RT @ClimateChangeTF: Music has the power to unite us all and galvanize us to unprecedent action and cooperation, which humanity desperately…",FALSE,0,NA,2022-03-17 14:42:15,FALSE,NA,"1504468158815477760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IsaiahKeshoe",22,TRUE,FALSE,NA,NA
"47","✨Swap the middle seat for the open road✨Part #climatechange investigation, part travel memoir, follow Helen Coffey… https://t.co/s1yAQVyYJ5",FALSE,0,NA,2022-03-17 14:42:12,TRUE,NA,"1504468146295500801",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","flint_books",0,FALSE,FALSE,NA,NA
"48","We hope you will continue the conversation and take action with us to continue to raise awareness of the links betw… https://t.co/7MNGNpvGJ4",FALSE,0,"WomenDeliver",2022-03-17 14:42:12,TRUE,"1504468139639296004","1504468145347518464","27648752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WomenDeliver",0,FALSE,FALSE,NA,NA
"49","What’s at stake?

""Efforts to address #ClimateChange that do not pay attention to existing socioeconomic and cultur… https://t.co/SEbUjlgRSk",FALSE,1,"WomenDeliver",2022-03-17 14:42:10,TRUE,"1504459736267243523","1504468139639296004","27648752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WomenDeliver",2,FALSE,FALSE,NA,NA
"50","“Near-term action has yet to catch up with long-term ambitions.""
World far short of climate goals during 'decade of… https://t.co/Q8p4yo7I4y",FALSE,0,"TNP_CT",2022-03-17 14:42:05,TRUE,"1504468117258444800","1504468118537703424","1220782015022272513","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TNP_CT",0,FALSE,FALSE,NA,NA
"51","RT @MumClimate: We look away because it’s too much to comprehend. We look away because it’s not happening right now. We look away because w…",FALSE,0,NA,2022-03-17 14:41:35,FALSE,NA,"1504467991018176515",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wingsandsong",51,TRUE,FALSE,NA,NA
"52","...Because of this, we have serious concerns about the efficacy of CCUS strategies in mitigating #climatechange if… https://t.co/ljW8YGs4fS",FALSE,0,"CommissionShift",2022-03-17 14:41:31,TRUE,"1504467972412297216","1504467973527977986","1338557702692286465","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CommissionShift",0,FALSE,FALSE,NA,NA
"53","“Our state oil and gas regulator, @txrrc, is led by individuals who have repeatedly cast doubt on the scientific co… https://t.co/rpHdyMgEZx",FALSE,0,"CommissionShift",2022-03-17 14:41:30,TRUE,"1504467970411544582","1504467972412297216","1338557702692286465","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CommissionShift",0,FALSE,FALSE,NA,NA
"54","Addressing #climatechange &amp; supporting lasting sustainable recovery means changing the way we move. Pleased to shar… https://t.co/5dzGupavNB",FALSE,0,NA,2022-03-17 14:41:21,TRUE,NA,"1504467933304610819",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","paul_noumba",0,FALSE,FALSE,NA,NA
"55","RT @chriscartw83: The stunning 3 sigma event in #Antarctica 

9C over previous record
Absolutely incredible 
#ClimateCrisis  #ClimateChange",FALSE,0,NA,2022-03-17 14:41:19,FALSE,NA,"1504467923737329665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MisterWeather07",2,TRUE,FALSE,NA,NA
"56","RT @mindingottawa: ""Troubling"" electric car rebates are most expensive #ClimateChange program going, cost up to $700 or more per tonne of e…",FALSE,0,NA,2022-03-17 14:41:15,FALSE,NA,"1504467908960817157",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arvindvijh",18,TRUE,FALSE,NA,NA
"57","APD Speaks, with Asheville chief of police David Zack #Foreignpolicy #Climatechange #Police #Community #Forensics  https://t.co/p45dhCjIwT",FALSE,0,NA,2022-03-17 14:41:04,FALSE,NA,"1504467860546105354",NA,"<a href=""http://futurimedia.com/radio/futuri-post/"" rel=""nofollow"">FuturiPost</a>","newsradio570",0,FALSE,FALSE,NA,NA
"58","RT @GCAdaptation: Women are hit hardest by #climatechange yet have limited access to leadership roles. We are working with @bankimooncentre…",FALSE,0,NA,2022-03-17 14:40:58,FALSE,NA,"1504467835065540615",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Advocateakg",3,TRUE,FALSE,NA,NA
"59","RT @IFT: Let's talk #SustainablePackaging. 📦♻ In a needed effort to work against #ClimateChange, the #ScienceOfFood community must keep adv…",FALSE,0,NA,2022-03-17 14:40:36,FALSE,NA,"1504467742207864834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kepikbumblebee",4,TRUE,FALSE,NA,NA
"60","""Solutions exist to end violence against children &amp; to end #ClimateChange "" 🌎👧👦

- Sally Burnheim, Deputy Director,… https://t.co/vMMxiGLfZy",FALSE,0,NA,2022-03-17 14:39:54,TRUE,NA,"1504467567452344320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WorldVisionUN",0,FALSE,FALSE,NA,NA
"61","RT @global_factor: EU countries agree world’s first carbon tariff, but leave out controversial issues
https://t.co/zafYycybJH

#climatechan…",FALSE,0,NA,2022-03-17 14:39:40,FALSE,NA,"1504467507238760458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hegoimb",2,TRUE,FALSE,NA,NA
"62","RT @HariniNagendra: Very pleased to be part of this episode of @ThrshldPodcast on solving #climatechange, with @amymartinmt  - a fascinatin…",FALSE,0,NA,2022-03-17 14:39:26,FALSE,NA,"1504467452444389378",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ThrshldPodcast",1,TRUE,FALSE,NA,NA
"63","1. ANOTHER FAILURE -- Even Donald Trump sees TRUTH SOCIAL as a failure -- just another one of many... Trump Steaks,… https://t.co/75cxXECpp9",FALSE,1,NA,2022-03-17 14:39:26,TRUE,NA,"1504467449277730819",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wordforce",0,FALSE,FALSE,NA,NA
"64","RT @IPCC_CH: The latest #IPCC #ClimateReport provides a detailed assessment of #climatechange impacts, risks and adaptation in cities, wher…",FALSE,0,NA,2022-03-17 14:39:10,FALSE,NA,"1504467383435497481",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MusicSusnet",39,TRUE,FALSE,NA,NA
"65","2°C average increase in temperature since 1975 (approx.)

#ClimateData from #Tasiilaq, #Greenland. Follow me for da… https://t.co/Gle2Fmk1lX",FALSE,0,NA,2022-03-17 14:39:00,TRUE,NA,"1504467340284469248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GraphsAndCharts",0,FALSE,FALSE,NA,NA
"66","RT @EcoBrahmaKumari: The environment is where we all meet; where all of us have a mutual interest; it is the one thing all of us share. #CO…",FALSE,0,NA,2022-03-17 14:38:48,FALSE,NA,"1504467291622166533",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PankajT36174713",4,TRUE,FALSE,NA,NA
"67","RT @BulletinAtomic: US Army plan to combat #climatechange lacks the fighting spirit https://t.co/W7VlVf679e",FALSE,0,NA,2022-03-17 14:38:45,FALSE,NA,"1504467276711432200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dawnstover",1,TRUE,FALSE,NA,NA
"68","Happening now: The official opening of the #CSW66 side event by @ouriatou1. @awlnetwork 
#CSW66… https://t.co/x4C4yIrYuL",FALSE,0,NA,2022-03-17 14:38:28,TRUE,NA,"1504467208151339008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AUBinetaDiop",0,FALSE,FALSE,NA,NA
"69","RT @Kate_DRR: Hands up who wants to do a PhD with us @UoEGeosStudents @EdCentreCC  on #climatechange? Apply here https://t.co/A1FRaYEXpK",FALSE,0,NA,2022-03-17 14:38:16,FALSE,NA,"1504467157576343558",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EWarnatzsch",3,TRUE,FALSE,NA,NA
"70","RT @raisinadialogue: ""Strong multilateral governance, and a rule-based international order, is more important than ever.""

@AnnLinde discus…",FALSE,0,NA,2022-03-17 14:38:12,FALSE,NA,"1504467141579337736",NA,"<a href=""https://mindfuldesserts.com/"" rel=""nofollow"">Yumengko</a>","TheUNPulse",2,TRUE,FALSE,NA,NA
"71","At today’s hearing on how the next farm bill should address #ClimateChange, OCP founder @HeidiHeitkamp told lawmake… https://t.co/ZH1s7kB4qJ",FALSE,3,NA,2022-03-17 14:38:00,TRUE,NA,"1504467089830166531",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_OneCountry_",0,FALSE,FALSE,NA,NA
"72","RT @bullshitjobs: What we were supposed to do? To ditch central banks and their criminal negative-sum currencies. Switch to a #basicincome,…",FALSE,0,NA,2022-03-17 14:37:57,FALSE,NA,"1504467075695140864",NA,"<a href=""https://bullshitjobs.info/"" rel=""nofollow"">#bullshitjobs bot</a>","bullshitjobsbot",8,TRUE,FALSE,NA,NA
"73","RT @thewalrus: Our Q&amp;A portion of The #WalrusTalks at Home: Youth and the #ClimateCrisis is underway and our speakers are discussing the em…",FALSE,0,NA,2022-03-17 14:37:40,FALSE,NA,"1504467005516095489",NA,"<a href=""https://www.tmpyash.com"" rel=""nofollow"">YashAgarwal</a>","yashagarwal93",1,TRUE,FALSE,NA,NA
"74","RT @ARROW_Women: .@SivananthiT: The impact of #climatechange on women &amp; girls is often under-estimated. There are 3 key aspects that we sho…",FALSE,0,NA,2022-03-17 14:37:21,FALSE,NA,"1504466924691984392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ehb20",3,TRUE,FALSE,NA,NA
"75","RT @RbtGlennKetchum: GREENLAND, LABRADOR, and BAFFIN ISLAND:  A Climate Change Research Expedition in the North Atlantic #ClimateChange htt…",FALSE,0,NA,2022-03-17 14:37:16,FALSE,NA,"1504466903586250755",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NinaJon16523343",28,TRUE,FALSE,NA,NA
"76","RT @AWLNetwork: Please join us for the @AWLNetwork, Friends &amp; partners' #CSW66 side event
🗓 17 March 2022
💻 https://t.co/dcv9QNGydn
@MaElle…",FALSE,0,NA,2022-03-17 14:36:46,FALSE,NA,"1504466779912822786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AWLN_RDC",19,TRUE,FALSE,NA,NA
"77","RT @Landesa_Global: 🔔 Starting soon!

Women, Dirt, and Data: Confront the Climate Crisis &amp; Uproot Gender Inequality
📅 March 17
⏰ 12-1:30 pm…",FALSE,0,NA,2022-03-17 14:35:54,FALSE,NA,"1504466562295623680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmyCoughenourB",3,TRUE,FALSE,NA,NA
"78","RT @animalsoutloud: With plant based versions of just about every meat and dairy product, it is easier than ever to save animals and help t…",FALSE,0,NA,2022-03-17 14:35:47,FALSE,NA,"1504466531505242118",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","war_anti",2,TRUE,FALSE,NA,NA
