"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2211","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:13:01,FALSE,NA,"1497620733337423872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PauHLindsay1",603,TRUE,FALSE,NA,NA
"2212","RT @AlexanderrSam: Toyota ranked WORST among global carmakers for climate change
https://t.co/MckNwvTwAQ https://t.co/77tLIQ4zQR",FALSE,0,NA,2022-02-26 17:13:01,FALSE,NA,"1497620733312135168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Devenu",2,TRUE,FALSE,NA,NA
"2213","RT @tveitdal: Could halting Russia’s Nord Stream 2 lead to greater renewables? https://t.co/vklvwabO6c 
Scientists call for ‘diversificatio…",FALSE,0,NA,2022-02-26 17:13:01,FALSE,NA,"1497620732368543744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkChavezTX",19,TRUE,FALSE,NA,NA
"2214","RT @jenellis2010: 11-18 year olds who study or live in Notts, please read the manifestos for Broxtowe Youth Mayor. Abigail is standing and…",FALSE,0,NA,2022-02-26 17:12:59,FALSE,NA,"1497620724034514953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nuala_McG",2,TRUE,FALSE,NA,NA
"2215","As the world grapples with the impacts of climate change and seeks sustainable solutions to mitigating them, Small… https://t.co/05XWiTxHmH",FALSE,6,NA,2022-02-26 17:12:59,TRUE,NA,"1497620722675589123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mufarowangu2",0,FALSE,FALSE,NA,NA
"2216","RT @kristinadeckert: Hi Twitter. I'm researching &amp; looking for artists in any medium (yes, any!) who are interested in exploring climate ch…",FALSE,0,NA,2022-02-26 17:12:59,FALSE,NA,"1497620721824153603",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chenyenyozi",2872,TRUE,FALSE,NA,NA
"2217","@John_Hudson @JackDetsch Could some reporter please ask @SecDef Lloyd Austin if climate change is still the greates… https://t.co/9KpkFwDrqx",FALSE,1,"John_Hudson",2022-02-26 17:12:57,TRUE,"1497619197794435082","1497620715394277387","26668729","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akenhope",0,FALSE,FALSE,NA,NA
"2218","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:55,FALSE,NA,"1497620705646624768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TedShelton9",603,TRUE,FALSE,NA,NA
"2219","RT @TheLastUprisin1: @sw6blues11 @AD1968F It's the only thing that makes sense, most especially when one notices the obvious fact that Euro…",FALSE,0,NA,2022-02-26 17:12:55,FALSE,NA,"1497620705592160260",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AD1968F",1,TRUE,FALSE,NA,NA
"2220","Q&amp;A: What does Russia’s invasion of Ukraine mean for energy and climate change? https://t.co/fVLjhelGN8",FALSE,2,NA,2022-02-26 17:12:54,FALSE,NA,"1497620700374335495",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rocio_Rodrz",1,FALSE,FALSE,NA,NA
"2221","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:53,FALSE,NA,"1497620699669741571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KmrRife",603,TRUE,FALSE,NA,NA
"2222","Research Puts Socio-Politico-Technical Processes into Climate Change Modeling 
https://t.co/yq7B7p7hdr… https://t.co/umSyttsCqc",FALSE,1,"GAValueNetwork",2022-02-26 17:12:50,TRUE,"1497620682812784641","1497620684096380936","3141486587","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GAValueNetwork",0,FALSE,FALSE,NA,NA
"2223","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:50,FALSE,NA,"1497620683962028033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Robert_E2667",603,TRUE,FALSE,NA,NA
"2224","Look AOC. I survived real climate change. No problem loser. @RepAOC 
@JohnKerry https://t.co/3VrccG9ZVF",FALSE,1,NA,2022-02-26 17:12:49,FALSE,NA,"1497620682963918852",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JackEBEAR3",0,FALSE,FALSE,NA,NA
"2225","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:12:49,FALSE,NA,"1497620682871648262",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thedanielblanco",103,TRUE,FALSE,NA,NA
"2226","Our military and elected officials believe that climate change is the number one threat in the world.  

Meanwhile,… https://t.co/aInc8sug5w",FALSE,2,NA,2022-02-26 17:12:49,TRUE,NA,"1497620681395032065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MMCOWRD",1,FALSE,FALSE,NA,NA
"2227","RT @dcexaminer: Climate change and critical race theory are not invading Ukraine, writes @cwtremo.

""Our troops must be prepared to fight t…",FALSE,0,NA,2022-02-26 17:12:47,FALSE,NA,"1497620672796839937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mvp996",23,TRUE,FALSE,NA,NA
"2228","Gyno was all ""you need to be thinking about what your QoL will be in 25 years"" and in my head I said ""Lady, between… https://t.co/FXaHUM9FtZ",FALSE,1,"Kialesse",2022-02-26 17:12:44,TRUE,"1497620125729673216","1497620661073854468","300530636","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kialesse",0,FALSE,FALSE,NA,NA
"2229","RT @xr_cambridge: Former Tory MP and minister for climate change @GregBarkerUK runs mining company En+, the parent company of Russian minin…",FALSE,0,NA,2022-02-26 17:12:36,FALSE,NA,"1497620625690533888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Phosphina",15,TRUE,FALSE,NA,NA
"2230","RT @Survival: Think putting a fence around nature will save the planet? 

❌ It won't.

The best – and cheapest – way to fight climate chang…",FALSE,0,NA,2022-02-26 17:12:33,FALSE,NA,"1497620615745970183",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SIFFCapitalMgmt",10,TRUE,FALSE,NA,NA
"2231","RT @dcexaminer: Climate change and critical race theory are not invading Ukraine, writes @cwtremo.

""Our troops must be prepared to fight t…",FALSE,0,NA,2022-02-26 17:12:29,FALSE,NA,"1497620598780055558",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SabrinaNC10",23,TRUE,FALSE,NA,NA
"2232","RT @hasbeemasputra: Even if it is a ""western narrative"" (whatever that means), kita memang tak reti buat contingency planning.

Par for the…",FALSE,0,NA,2022-02-26 17:12:29,FALSE,NA,"1497620598301855752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","le_mcheri",65,TRUE,FALSE,NA,NA
"2233","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:24,FALSE,NA,"1497620574817894403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrMand1",603,TRUE,FALSE,NA,NA
"2234","RT @tveitdal: Could halting Russia’s Nord Stream 2 lead to greater renewables? https://t.co/vklvwabO6c 
Scientists call for ‘diversificatio…",FALSE,0,NA,2022-02-26 17:12:23,FALSE,NA,"1497620573249286151",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ldlundstrom",19,TRUE,FALSE,NA,NA
"2235","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:23,FALSE,NA,"1497620572234256391",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","leadnickles",603,TRUE,FALSE,NA,NA
"2236","Europe has a historic chance to tackle two problems at once: climate change and war in Europe.

How? By reducing ou… https://t.co/8gveEbpsyB",FALSE,2,NA,2022-02-26 17:12:23,TRUE,NA,"1497620571349303297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","raphaelrobert",0,FALSE,FALSE,NA,NA
"2237","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:22,FALSE,NA,"1497620569881288712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","burt_charity",603,TRUE,FALSE,NA,NA
"2238","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:12:19,FALSE,NA,"1497620554727276549",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FredrikAlbritt1",103,TRUE,FALSE,NA,NA
"2239","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:18,FALSE,NA,"1497620550813818881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kodie2038Donna",603,TRUE,FALSE,NA,NA
"2240","RT @MrCanSays: @fordnation But you keep saying NO to:
❌Childcare
❌Nurses
❌School/Teacher
❌Seniors
❌Climate Change
❌Getting our $1B from the…",FALSE,0,NA,2022-02-26 17:12:14,FALSE,NA,"1497620533382365194",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MacDonaldWalk",5,TRUE,FALSE,NA,NA
"2241","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:13,FALSE,NA,"1497620531624873984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Desertgramma1",603,TRUE,FALSE,NA,NA
"2242","RT @kprather88: I can't think about anyone else but the people in Ukraine &amp; those dying and getting infected from an airborne pathogen that…",FALSE,0,NA,2022-02-26 17:12:08,FALSE,NA,"1497620509105786892",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrittanyWallin6",117,TRUE,FALSE,NA,NA
"2243","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:07,FALSE,NA,"1497620504127094785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdebra792",603,TRUE,FALSE,NA,NA
"2244","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:12:06,FALSE,NA,"1497620502390743045",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IvanDeinekoUA",103,TRUE,FALSE,NA,NA
"2245","RT @jenellis2010: 11-18 year olds who study or live in Notts, please read the manifestos for Broxtowe Youth Mayor. Abigail is standing and…",FALSE,0,NA,2022-02-26 17:12:05,FALSE,NA,"1497620495709188100",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeestonEco",2,TRUE,FALSE,NA,NA
"2246","RT @Cat_MarqueeLV: @bone00afide Sounds about right

The entire world is also in agreement that Trump lost, Climate change is real &amp; an imme…",FALSE,0,NA,2022-02-26 17:12:04,FALSE,NA,"1497620492924059652",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DonaldRice1958",6,TRUE,FALSE,NA,NA
"2247","@GSmokesweed1 My mind &amp; body are so over ALL the crazy events happening for the last 21 years.  9/11, World Pandemi… https://t.co/IjOThCuTlU",FALSE,1,"GSmokesweed1",2022-02-26 17:12:04,TRUE,"1497575341958774784","1497620492232048646","1428800804538957835","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Brittany42363",0,FALSE,FALSE,NA,NA
"2248","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:12:00,FALSE,NA,"1497620477212344320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TNVoteRed777",603,TRUE,FALSE,NA,NA
"2249","RT @tveitdal: Could halting Russia’s Nord Stream 2 lead to greater renewables? https://t.co/vklvwabO6c 
Scientists call for ‘diversificatio…",FALSE,0,NA,2022-02-26 17:12:00,FALSE,NA,"1497620477157822475",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","svilardyq",19,TRUE,FALSE,NA,NA
"2250","RT @meraulton: Covid, war, climate change, human rights, rising cost of living! What on earth do we focus on in this ever increasing insane…",FALSE,0,NA,2022-02-26 17:12:00,FALSE,NA,"1497620473588641795",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StopPlandemit",39,TRUE,FALSE,NA,NA
"2251","@daviddomingosa2 @carisimolider Refugees from climate change Welcome",FALSE,1,"daviddomingosa2",2022-02-26 17:11:57,FALSE,"1497613807669153792","1497620463949959170","3973480319","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RafaelL67704935",0,FALSE,FALSE,NA,NA
"2252","RT @TonyHussein4: If we don't act on climate change &amp; pollution now, by 2030, most coral reefs will be highly endangered.

Dwindling crop y…",FALSE,0,NA,2022-02-26 17:11:56,FALSE,NA,"1497620459826909192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobertW78870801",54,TRUE,FALSE,NA,NA
"2253","RT @ShellenbergerMD: The ideological justification for energy scarcity long predates climate change. In the 1960s, radical Left activists a…",FALSE,0,NA,2022-02-26 17:11:54,FALSE,NA,"1497620450410569729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meat773",223,TRUE,FALSE,NA,NA
"2254","RT @dcexaminer: Climate change and critical race theory are not invading Ukraine, writes @cwtremo.

""Our troops must be prepared to fight t…",FALSE,0,NA,2022-02-26 17:11:40,FALSE,NA,"1497620390398464001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jfcps2",23,TRUE,FALSE,NA,NA
"2255","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:11:32,FALSE,NA,"1497620357619937280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wtfisanifty",603,TRUE,FALSE,NA,NA
"2256","@JodyFreemanHLS re Supreme Court’s erroneous review of EPA’s authority to address climate pollution from power plan… https://t.co/aSBIkdeEQb",FALSE,9,"JodyFreemanHLS",2022-02-26 17:11:32,TRUE,NA,"1497620357586563077","2149654015","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_VickiePatton",10,FALSE,FALSE,NA,NA
"2257","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:11:25,FALSE,NA,"1497620329962872833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","treacherouslore",103,TRUE,FALSE,NA,NA
"2258","Fantastic news that humpback whales have been removed from Australia's endangered list. There are now thousands in… https://t.co/wH4dRWpy9W",FALSE,2,NA,2022-02-26 17:11:24,TRUE,NA,"1497620325235707907",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Larrythebat51",1,FALSE,FALSE,NA,NA
"2259","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:11:24,FALSE,NA,"1497620325164535812",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ganthew",603,TRUE,FALSE,NA,NA
"2260","RT @rich_goldberg: Just Now: State Department spokesperson pledges US will continue to work with Russia in areas of key interest (presumabl…",FALSE,0,NA,2022-02-26 17:11:24,FALSE,NA,"1497620322757005315",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnarchoMc",1257,TRUE,FALSE,NA,NA
"2261","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:11:22,FALSE,NA,"1497620316939423745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaDSaM11",103,TRUE,FALSE,NA,NA
"2262","RT @wblau: Laurence Tubiana is CEO of the European Climate Foundation, France‘s former Climate Change Ambassador and considered one of the…",FALSE,0,NA,2022-02-26 17:11:22,FALSE,NA,"1497620314712420356",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","axelhorns",2,TRUE,FALSE,NA,NA
"2263","RT @DanielTurnerPTF: John Kerry is begging Putin to 'stay on track' with climate change.

Ukrainians are begging Putin not to kill them.",FALSE,0,NA,2022-02-26 17:11:22,FALSE,NA,"1497620314435600389",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JackSolid_State",1750,TRUE,FALSE,NA,NA
"2264","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:11:21,FALSE,NA,"1497620312887803906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TimCExperience",103,TRUE,FALSE,NA,NA
"2265","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:11:21,FALSE,NA,"1497620312028065793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Orest_Baback",103,TRUE,FALSE,NA,NA
"2266","RT @tveitdal: Could halting Russia’s Nord Stream 2 lead to greater renewables? https://t.co/vklvwabO6c 
Scientists call for ‘diversificatio…",FALSE,0,NA,2022-02-26 17:11:19,FALSE,NA,"1497620305237393420",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juantrul",19,TRUE,FALSE,NA,NA
"2267","RT @AtollUK: Marshall Islands aims to increase engagement with 3 other all-atoll nations in world - Kiribati, Tuvalu and the Maldives - to…",FALSE,0,NA,2022-02-26 17:11:19,FALSE,NA,"1497620303715143680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VinodKumar_1959",3,TRUE,FALSE,NA,NA
"2268","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:11:17,FALSE,NA,"1497620296626495495",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ithaca2014",103,TRUE,FALSE,NA,NA
"2269","RT @bumbaclot_1984: I am 100% confident that we will win this war in The Ukraine just like we won the war on covid, drugs, crime, guns and…",FALSE,0,NA,2022-02-26 17:11:13,FALSE,NA,"1497620277450002433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deadCenter_",25,TRUE,FALSE,NA,NA
"2270","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:11:06,FALSE,NA,"1497620249394483209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Republicans_RT",603,TRUE,FALSE,NA,NA
"2271","RT @bette_oh: John Kerry said he hopes Putin “will think of climate change” as he invades Ukraine. Sure, John, I’m sure Putin is thinking o…",FALSE,0,NA,2022-02-26 17:11:02,FALSE,NA,"1497620231698714628",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhardage99",123,TRUE,FALSE,NA,NA
"2272","Yeahm here in the states, because of climate change, we are buying oil from Russia instead of getting our oil here.… https://t.co/6AxINSfu5P",FALSE,1,NA,2022-02-26 17:11:02,TRUE,NA,"1497620230499147789",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ippyboppy",0,FALSE,FALSE,NA,NA
"2273","@caribbeanblerd Hullo, I write SFF too, but most of my stuff is nonfiction these days. Politics, climate change, so… https://t.co/w91tlPuh5b",FALSE,1,"caribbeanblerd",2022-02-26 17:11:00,TRUE,"1497283143103094791","1497620222374780932","1115519005199093761","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AbeDrayton",0,FALSE,FALSE,NA,NA
"2274","RT @ergontheatre: 🚨 WRITING OPPORTUNITY 🚨

16-30yrs GM-based writers:
We want you to create a 1-2 min piece about climate change!

Looking…",FALSE,0,NA,2022-02-26 17:10:57,FALSE,NA,"1497620212367212551",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","actorawareness",17,TRUE,FALSE,NA,NA
"2275","8 Foods Greatly Impacted By The Global Climate Change Crisis

https://t.co/Lv6JBrri4a",FALSE,1,NA,2022-02-26 17:10:57,FALSE,NA,"1497620211356209159",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaveEarthNow",0,FALSE,FALSE,NA,NA
"2276","Opinion | The Supreme Court Confronts Climate Change https://t.co/xUB3nbWo8x",FALSE,1,NA,2022-02-26 17:10:56,FALSE,NA,"1497620207694716932",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","NewsJaun",0,FALSE,FALSE,NA,NA
"2277","RT @IsleAlliance: BC Budget Fails to Deliver on Climate Change, Say Experts  via @TheTyee https://t.co/2v6cCaQzi7",FALSE,0,NA,2022-02-26 17:10:55,FALSE,NA,"1497620202367774722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martay2003",1,TRUE,FALSE,NA,NA
"2278","RT @LesleyRiddoch: These are the headlines.Listen to the podcast at https://t.co/pqT4PMbnVr
Has the West abandoned Ukraine?
BBC Scotland Po…",FALSE,0,NA,2022-02-26 17:10:51,FALSE,NA,"1497620186131845120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Theresa26596082",4,TRUE,FALSE,NA,NA
"2279","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:10:51,FALSE,NA,"1497620184198258694",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Matuzalem11",103,TRUE,FALSE,NA,NA
"2280","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:10:48,FALSE,NA,"1497620172143747079",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kacharyshka",103,TRUE,FALSE,NA,NA
"2281","RT @wblau: This coming Monday, the Intergovernmental Panel on Climate Change IPCC is publishing its first report since 2014 on the impacts…",FALSE,0,NA,2022-02-26 17:10:47,FALSE,NA,"1497620168666755078",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","conorlittle",148,TRUE,FALSE,NA,NA
"2282","RT @ABCGMA3: #GMA3's @ARobach snorkeled with sharks to learn about ways climate change could affect the spectacular wildlife in the Galapag…",FALSE,0,NA,2022-02-26 17:10:44,FALSE,NA,"1497620155764858883",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LoveOUAT2018",2,TRUE,FALSE,NA,NA
"2283","Ukrainian mom pleads for help from bomb shelter: Putin won’t stop, until he’s stopped https://t.co/URzNDsskA6 the B… https://t.co/FEp9jd03qm",FALSE,1,NA,2022-02-26 17:10:43,TRUE,NA,"1497620151121821704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chowardsr",0,FALSE,FALSE,NA,NA
"2284","@marcthiessen ""Climate costs"", my ash! Climate Change, Green New Deal is a boat load of crap, a 22 billion per year… https://t.co/j9nqBsGAPh",FALSE,1,"marcthiessen",2022-02-26 17:10:41,TRUE,"1496599244312096775","1497620145761574912","27245742","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NateParis4",0,FALSE,FALSE,NA,NA
"2285","@RepMTG For anyone in GA14 planning on voting in the GOP primary, check out @CharlesDLutin. He’s a sane Republic, a… https://t.co/RriUgtsiRj",FALSE,1,"RepMTG",2022-02-26 17:10:39,TRUE,"1497560984323596292","1497620136848773123","1344356576786866176","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","joimonki",0,FALSE,FALSE,NA,NA
"2286","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:10:38,FALSE,NA,"1497620130334842891",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bj47892557",603,TRUE,FALSE,NA,NA
"2287","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:10:38,FALSE,NA,"1497620130179817475",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kometen",103,TRUE,FALSE,NA,NA
"2288","RT @DanielTurnerPTF: The man who ran for president on shutting down American energy to combat climate change is currently at his beach hous…",FALSE,0,NA,2022-02-26 17:10:37,FALSE,NA,"1497620126438408194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theamia",603,TRUE,FALSE,NA,NA
"2289","RT @andersostlund: Energy is the thing. Europeans avoid the battlefield in Ukraine so launch the renewable offensive instead. Mobilize all…",FALSE,0,NA,2022-02-26 17:10:34,FALSE,NA,"1497620115604529158",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yerduauaerellim",103,TRUE,FALSE,NA,NA
"2290","RT @bright1950start: To protect the environment and reduce greenhouse gas emissions that cause climate change…

The world must slash $1.8T…",FALSE,0,NA,2022-02-26 17:10:34,FALSE,NA,"1497620113045921793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mad_as_heII",1,TRUE,FALSE,NA,NA
"2291","RT @Allochthonous: Partly as a result of climate change beavers are invading - and reengineering - the Alaskan tundra. 

Descriptions remin…",FALSE,0,NA,2022-02-26 17:10:30,FALSE,NA,"1497620096348561411",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","highlyanne",5,TRUE,FALSE,NA,NA
